HRFS-GMIN,Human Resources and Family Sciences
HRFS-MS,Human Resources and Family Sciences
HRFS-PHD,Human Resources and Family Sciences
HRHD-MIN,Human Rights and Humanitarian Affairs
HRTA-B1HR,"Hospitality, Restaurant and Tourism Management"
HRTJ-BHRT,"Hospitality, Restaurant and Tourism Management"
HRTM-BHRT,"Hospitality, Restaurant and Tourism Management"
HRTM-MIN,"Hospitality, Restaurant and Tourism Management"
HUMS-EDD,Human Sciences
HUMS-PHD,Human Sciences
IANR-MIN,International Agriculture and Natural Resources
IBED-GCER,Insect Biology for Educators
IBMS-PHD,Integrative Biomedical Sciences
IBUS-BSBA,International Business
IBUS-MAJ,International Business
IBUS-MIN,International Business
IDES-BSD,Interior Design
IECE-BSEH,Family and Consumer Sciences
IECE-BSHF,Family and Consumer Sciences
IECE-MAJ,Family and Consumer Sciences
IENG-MIN,International Engineering
IMSE-DNKN,Industrial & Management Systems Engineering
IMSE-GMAJ,Industrial & Management Systems Engineering
IMSE-GMIN,Industrial & Management Systems Engineering
IMSE-MS,Industrial & Management Systems Engineering
IMSE-NDEG,Industrial & Management Systems Engineering
INDE-BSIE,Industrial Engineering
INDE-GMIN,Industrial Engineering
INFT-MAJ,Information Technology
INFT-PHD,Information Technology
INLS-DOC,Interdisciplinary Life Sciences
INPM-BSAG,Integrated Pest Management
INPM-MAJ,Integrated Pest Management
INPM-MIN,Integrated Pest Management
INPM-NDEG,Integrated Pest Management
INRM-NDEG,Integrated Natural Resource Management
INSC-B1IS,Insect Science
INSC-MIN,Insect Science
INTA-BA,International Affairs
INTA-BS,International Affairs
INTA-MAJ,International Affairs
INTA-MIN,International Affairs
INTS-BA,International Studies
INTS-BS,International Studies
INTS-MAJ,International Studies
INTS-MIN,International Studies
INTT-NDEG,Credit IEP Program
IPST-BA,Individualized Program of Studies
IPST-BS,Individualized Program of Studies
IPST-MAJ,Individualized Program of Studies
IPST-MIN,Individualized Program of Studies
ITAL-MIN,Italian
ITEC-BSED,Industrial Technology Education
ITEC-BSEH,Industrial Technology Education
ITEC-MAJ,Industrial Technology Education
ITEC-MIN,Industrial Technology Education
ITGS-BA,Integrated Studies
ITGS-BS,Integrated Studies
ITGS-MAJ,Integrated Studies
ITGS-MIN,Integrated Studies
ITSC-NDEG,Undecided Integrated Science
JADV-BA,Journalism-Advertising
JADV-MAJ,Journalism-Advertising
JADV-MIN,Journalism-Advertising
JAMC-GMAJ,Journalism and Mass Communications
JAMC-GMIN,Journalism and Mass Communications
JAMC-MA,Journalism and Mass Communications
JAPN-MIN,Japanese
JBRD-BA,Journalism-Broadcasting
JBRD-MAJ,Journalism-Broadcasting
JBRD-MIN,Journalism-Broadcasting
JEAC-BSBA,Accounting
JEAC-MAJ,Accounting
JEAS-BSBA,Actuarial Science
JEAS-MAJ,Actuarial Science
JEBA-BSBA,Business Administration
JEBA-MAJ,Business Administration
JECS-MIN,Computer Science
JEEC-BSBA,Economics
JEEC-MAJ,Economics
JEFB-BSBA,Finance (Banking & Financial Institutions)
JEFB-MAJ,Finance (Banking & Financial Institutions)
JEFI-BSBA,Finance (CFA-Investments)
JEFI-MAJ,Finance (CFA-Investments)
JEFN-BSBA,Finance
JEFN-MAJ,Finance
JEFR-BSBA,Finance (Risk Management & Insurance)
JEFR-MAJ,Finance (Risk Management & Insurance)
JEIB-BSBA,International Business
JEIB-MAJ,International Business
JEMK-BSBA,Marketing
JEMK-MAJ,Marketing
JEMN-BSBA,Management
JEMN-MAJ,Management
JMCE-BSEH,Journalism & Mass Communications and English
JMCE-MAJ,Journalism & Mass Communications and English
JNEW-BA,Journalism-News and Editorial
JNEW-MAJ,Journalism-News and Editorial
JNEW-MIN,Journalism-News and Editorial
JOUR-BA,Journalism
JOUR-GMAJ,Journalism
JOUR-GMIN,Journalism
JOUR-MA,Journalism
JOUR-MAJ,Journalism
JOUR-MIN,Journalism
JRNE-BSED,Journalism and English
JRNE-BSEH,Journalism and English
JRNE-MAJ,Journalism and English
JUDS-MIN,Judaic Studies
K3MS-GCER,K-3 Mathematics Specialist
KG-NDEG,Intercampus - Kearney Graduate
KUG-NDEG,Intercampus - Kearney Undergraduate
LAMS-BA,Latin American Studies
LAMS-BS,Latin American Studies
LAMS-MAJ,Latin American Studies
LAMS-MIN,Latin American Studies
LAND-BLA,Landscape Architecture
LAND-MIN,Landscape Architecture
LARC-MIN,Landscape Architecture
LARS-BSD,Landscape Architectural Studies
LART-BSED,Language Arts
LART-BSEH,Language Arts
LART-MAJ,Language Arts
LATN-BA,Latin
LATN-BS,Latin
LATN-MAJ,Latin
LATN-MIN,Latin
LAW-BA,Law
LAW-BS,Law
LAW-JD,Law
LAW-NDEG,Law (Non-Degree)
LE12-MIN,Leadership and Communication
LEAD-MIN,Leadership and Communication
LEED-GMAJ,Leadership Education
LEED-GMIN,Leadership Education
LEED-MS,Leadership Education
LGLS-GMIN,Legal Studies
LGLS-MLS,Legal Studies
LING-BA,Linguistics
LING-MAJ,Linguistics
LING-MIN,Linguistics
LOGS-GCER,Logistics
MAGR-BSAG,Mechanized Agriculture
MAGR-BSAS,Mechanized Agriculture
MAGR-GMAJ,Mechanized Agriculture
MAGR-GMIN,Mechanized Agriculture
MAGR-MAJ,Mechanized Agriculture
MAGR-MS,Mechanized Agriculture
MAST-DNKN,Mathematics and Statistics
MAST-GMAJ,Mathematics and Statistics
MAST-GMIN,Mathematics and Statistics
MAST-MA,Mathematics and Statistics
MAST-MAT,Mathematics and Statistics
MAST-MIN,Mathematics and Statistics
MAST-MS,Mathematics and Statistics
MAST-MSCT,Mathematics and Statistics
MAST-PHD,Mathematics and Statistics
MATH-BA,Mathematics
MATH-BS,Mathematics
MATH-GMAJ,Mathematics
MATH-GMIN,Mathematics
MATH-MA,Mathematics
MATH-MAJ,Mathematics
MATH-MAT,Mathematics
MATH-MIN,Mathematics
MATH-MS,Mathematics
MATH-MSCT,Mathematics
MATH-PHD,Mathematics
MCG-NDEG,Intercampus - Med Center Graduate
MCUG-NDEG,Intercampus - Med Center Undergraduate
MEBC-BSED,Marketing Education/Basic Business-Cooperative Educ
MEBC-BSEH,Marketing Education/Basic Business-Cooperative Educ
MEBC-MAJ,Marketing Education/Basic Business-Cooperative Educ
MECE-BSEH,Marketing Education and Cooperative Education
MECE-MAJ,Marketing Education and Cooperative Education
MECH-BSME,Mechanical Engineering
MECH-DNKN,Mechanical Engineering
MECH-GMAJ,Mechanical Engineering
MECH-GMIN,Mechanical Engineering
MECH-MS,Mechanical Engineering
MECH-NDEG,Mechanical Engineering
MED-BA,Medicine
MED-BS,Medicine
METR-BA,Meteorology-Climatology
METR-BS,Meteorology-Climatology
METR-MAJ,Meteorology-Climatology
METR-MIN,Meteorology-Climatology
MFGE-GMAJ,Manufacturing Systems Eng
MFGE-GMIN,Manufacturing Systems Eng
MFGE-MS,Manufacturing Systems Eng
MFTH-GCER,Medical/Family Therapy
MIDD-BSED,Middle Grades Education
MIDD-BSEH,Middle Grades Education
MIDD-MAJ,Middle Grades Education
MIN3-BMED,Music Instrumental K-12
MINS-MIN,Music Instrumental
MKED-BSED,Marketing Education and Basic Business
MKED-BSEH,Marketing Education and Basic Business
MKED-MAJ,Marketing Education and Basic Business
MLSC-MIN,Military Science
MNGT-BSBA,Management
MNGT-GMIN,Management
MNGT-MAJ,Management
MNGT-MIN,Management
MOBG-DOC,Molecular Biosciences & Biotechnology Program
MODL-DNKN,Modern Languages and Literatures
MODL-GMAJ,Modern Languages and Literatures
MODL-GMIN,Modern Languages and Literatures
MODL-MA,Modern Languages and Literatures
MODL-PHD,Modern Languages and Literatures
MRCH-BSEH,"Textiles, Clothing and Design (Merchandising)"
MRCH-BSHF,"Textiles, Clothing and Design"
MRCH-MAJ,"Textiles, Clothing and Design (Merchandising)"
MRKT-BSBA,Marketing
MRKT-GMIN,Marketing
MRKT-MAJ,Marketing
MRKT-MIN,Marketing
MRST-BA,Medieval and Renaissance Studies
MRST-GMIN,Medieval and Renaissance Studies
MRST-MAJ,Medieval and Renaissance Studies
MRST-MIN,Medieval and Renaissance Studies
MS12-MIN,Mechanized Systems Management
MSYM-B1MS,Mechanized Systems Management
MSYM-BSAG,Mechanized Systems Management
MSYM-BSAS,Mechanized Systems Management
MSYM-GMAJ,Mechanized Systems Management
MSYM-GMIN,Mechanized Systems Management
MSYM-MAJ,Mechanized Systems Management
MSYM-MIN,Mechanized Systems Management
MSYM-MS,Mechanized Systems Management
MUED-BMED,Music Education
MUSC-BA,Music
MUSC-BM,Music
MUSC-DMA,Music
MUSC-DNKN,Music
MUSC-GMIN,Music
MUSC-MAJ,Music
MUSC-MIN,Music
MUSC-MM,Music
MUSC-PHD,Music
MUSS-DNKN,Museum Studies
MUSS-GMAJ,Museum Studies
MUSS-GMIN,Museum Studies
MUSS-MA,Museum Studies
MUSS-MS,Museum Studies
MUST-MIN,Music Technology
MUTH-BFA,Music Theatre
MUTH-MAJ,Music Theatre
MUTH-MIN,Music Theatre
MUTM-MIN,Musical Theatre
MUTT-MIN,Musical Theatre
MUV-BMED,Music Vocal/General K-6
MUVE-BMED,Music Vocal/General K-12
MUVI-BMED,"Music, Vocal & Instrumental K-12"
NAEC-MIN,Natural Resource Economics
NAST-MIN,Native American Studies
NATL-BSAG,Natural Resources
NATL-BSAS,Natural Resources
NATL-MAJ,Natural Resources
NEHS-BSEH,"Nutrition and Health Sciences (Nutrition, Exercise & Health Science Option)"
NEHS-MAJ,"Nutrition and Health Sciences (Nutrition, Exercise & Health Science Option)"
NEWS-BJ,News and Editorial
NEWS-MAJ,News and Editorial
NFHP-BSEH,Nutritional Science & Dietetics
NFHP-BSHF,Nutritional Science & Dietetics
NFHP-MAJ,Nutritional Science & Dietetics
NREE-B1NE,Natural Resource and Environmental Economics
NREE-BSNR,Natural Resource and Environmental Economics
NRSC-GMAJ,Natural Resource Sciences
NRSC-GMIN,Natural Resource Sciences
NRSC-MS,Natural Resource Sciences
NRSC-PHD,Natural Resource Sciences
NTRN-DNKN,Nutrition
NTRN-GMAJ,Nutrition
NTRN-GMIN,Nutrition
NTRN-MS,Nutrition
NTRN-PHD,Nutrition
NTRS-BSEH,Nutrition and Health Sciences (Nutrition Science Option)
NTRS-BSHF,Nutritional Science & Dietetics
NTRS-MAJ,Nutrition and Health Sciences (Nutrition Science Option)
NTSC-BSED,Natural Science
NTSC-BSEH,Natural Science
NTSC-MAJ,Natural Science
NUHS-GMAJ,Nutrition and Health Sciences
NUHS-GMIN,Nutrition and Health Sciences
NUHS-MS,Nutrition and Health Sciences
NUR2-BSN,Nursing
NURS-BSN,Nursing
NUTR-BSEH,Nutritional and Health Sciences
NUTR-BSHF,Nutritional Science & Dietetics
NUTR-GMAJ,Nutritional Science & Dietetics
NUTR-GMIN,Nutritional Science & Dietetics
NUTR-MAJ,Nutritional and Health Sciences
NUTR-MS,Nutritional Science & Dietetics
NUTR-NDEG,Nutritional and Health Sciences
OG-NDEG,Intercampus - Omaha Graduate
OUG-NDEG,Intercampus - Omaha Undergraduate
P001-NDEG,Pre Art K-12
P002-NDEG,Pre Biology
P003-NDEG,Pre Business Education
P004-NDEG,Pre Chemistry
P005-NDEG,Pre Coaching (Endorsement)
P006-NDEG,Pre Information Technology (Endorsement)
P007-NDEG,Pre Earth Science
P008-NDEG,Pre Economics & History
P009-NDEG,Pre Elementary Education
P010-NDEG,Pre Elementary Education & Art K-6
P011-NDEG,Pre Elementary Educ & Early Childhood Educ
P012-NDEG,Pre Elementary Education & French K-6
P013-NDEG,Pre Elementary Education & German K-6
P014-NDEG,Pre Elementary Education & Spanish K-6
P015-NDEG,Pre Elementary Education-PE K-6
P016-NDEG,Pre English
P017-NDEG,Pre French
P018-NDEG,Pre French 7-12 & French K-6
P019-NDEG,Pre Geography & History
P020-NDEG,Pre German
P021-NDEG,Pre German 7-12 & German K-6
P022-NDEG,Pre Health Education
P023-NDEG,Pre Health Education & PE K-12
P024-NDEG,Pre Hearing Impaired
P025-NDEG,Pre History
P026-NDEG,Pre Industrial Technology Education
P027-NDEG,Pre Journalism & English
P028-NDEG,Pre Latin
P029-NDEG,Pre Marketing Education & Basic Business
P030-NDEG,Pre Mathematics
P031-NDEG,Pre Middle Grades Education
P032-NDEG,Pre Natural Science
P033-NDEG,Pre Physical Education 7-12
P034-NDEG,Pre Physical Educ K-6 & 7-12
P035-NDEG,Pre Physical Science
P036-NDEG,Pre Physics
P037-NDEG,Pre Language Arts
P038-NDEG,Pre Political Science & History
P039-NDEG,Pre ESL
P040-NDEG,Pre Russian
P041-NDEG,Pre Social Science
P042-NDEG,Pre Spanish
P043-NDEG,Pre Spanish 7-12 & Spanish K-6
P044-NDEG,Pre Speech & English
P045-NDEG,"Pre Speech, Drama & English"
P046-NDEG,Pre Speech-Language Pathology
P047-NDEG,Pre Theatre & English
P048-NDEG,Pre Trade & Industrial Education
P049-NDEG,Pre Special Education
P050-NDEG,Pre Inclusive Early Childhood Education
P051-NDEG,Pre Reading and Writing
P052-NDEG,Pre Marketing Educ/Coop Educ
P053-NDEG,Pre Business Educ/Coop Educ
P054-NDEG,Pre Cooperative Education
P055-NDEG,Pre Mild/Moderate Disabilities K-9
P056-NDEG,Pre Family & Consumer Science Educ
P057-NDEG,Pre Mild/Moderate Disabilities K-6
P058-NDEG,Pre Mild/Moderate & Hard of Hearing
P059-NDEG,Marketing Education and Cooperative Education
P060-NDEG,Pre Early Care and Education (Birth-K)
P061-NDEG,"Pre Business, Marketing & Information Technology"
PAEV-GCER,Policy Analysis and Evaluation
PAEV-MIN,Policy Analysis and Evaluation
PARC-NDEG,Pre-Architecture
PARE-NDEG,Pre-Architectural Engineering
PAVN-NDEG,Pre-Aviation Studies
PBAC-ACER,Admin/Added Endorsements
PBAC-CER,Post-Baccalaureate
PBAC-ICER,Post-Baccalaureate
PBAC-NDEG,Post-Baccalaureate
PBAC-TCER,Initiall Teacher Certification
PBIO-B1PB,Plant Biology
PBIO-BA,Plant Biology
PBIO-BS,Plant Biology
PBIO-MAJ,Plant Biology
PBIO-MIN,Plant Biology
PCCJ-NDEG,Pre Criminology & Criminal Justice
PCET-NDEG,Pre-Construction Engineering Technology
PCHR-NDEG,Pre-Chiropractic
PCRM-NDEG,Pre-Criminal Justice
PCS-DNKN,Education-Psychological and Cultural Studies
PCS-EDD,Education-Psychological and Cultural Studies
PCS-PHD,Education-Psychological and Cultural Studies
PCYT-NDEG,Pre-Cytotechnology
PDAN-ADM,Pre-Dance
PDDT-NDEG,Pre-Drafting Design Engineering Technology
PDHY-NDEG,Pre-Dental Hygiene
PDNT-NDEG,Pre-Dentistry
PE1-BSED,Physical Education K-6 and 7-12
PE1-BSEH,Physical Education K-6 and 7-12
PE1-MAJ,Physical Education K-6 and 7-12
PE2-BSED,Physical Education 7-12
PE2-BSEH,Physical Education 7-12
PE2-MAJ,Physical Education 7-12
PEDU-NDEG,Pre-Education
PEEL-NDEG,Pre-Electronics Engineering
PEET-NDEG,Pre-Electronics Technology
PENG-NDEG,Pre-Engineering
PFOR-NDEG,Pre-Forestry
PGAM-B1PM,PGA Golf Management
PGEN-BA,Psychology - General Studies
PGEN-BS,Psychology - General Studies
PGEN-MAJ,Psychology - General Studies
PGEN-MIN,Psychology - General Studies
PGMP-B1PG,Professional Golf Management
PGMP-BSAS,Professional Golf Management
PHAO-BS,Physics(Astronomy Option)
PHAO-MAJ,Physics(Astronomy Option)
PHAO-MIN,Physics(Astronomy Option)
PHIL-BA,Philosophy
PHIL-BS,Philosophy
PHIL-DNKN,Philosophy
PHIL-GMAJ,Philosophy
PHIL-GMIN,Philosophy
PHIL-MA,Philosophy
PHIL-MAJ,Philosophy
PHIL-MIN,Philosophy
PHIL-PHD,Philosophy
PHLT-NDEG,Pre-Health
PHRM-BA,Pharmacy
PHRM-BS,Pharmacy
PHSC-BSED,Physical Science
PHSC-BSEH,Physical Science
PHSC-MAJ,Physical Science
PHYA-DNKN,Physics and Astronomy
PHYA-GMAJ,Physics and Astronomy
PHYA-GMIN,Physics and Astronomy
PHYA-MS,Physics and Astronomy
PHYA-NDEG,Physics and Astronomy
PHYA-PHD,Physics and Astronomy
PHYS-BA,Physics
PHYS-BS,Physics
PHYS-GMIN,Physics
PHYS-MAJ,Physics
PHYS-MIN,Physics
PINT-NDEG,Pre-Interior Design
PIT-NDEG,Pre-Industrial Technology
PLAR-NDEG,Pre-Landscape Architecture
PLAW-NDEG,Pre-Law
PLNT-BSAG,Plant Pathology
PLNT-MAJ,Plant Pathology
PLPS-B1PP,Plant Protection Sciences
PLPS-BSAS,Plant Protection Sciences
PLPS-MAJ,Plant Protection Sciences
PMED-NDEG,Pre-Medicine
PMET-NDEG,Pre-Manufacturing Technology
PMSC-NDEG,Pre-Mortuary Science
PMT-NDEG,Pre-Clinical Laboratory Science
PMUE-ADM,Pre-Music Education
PMUS-ADM,Pre-Music
PNMT-NDEG,Pre-Nuclear Medical Technology
PNRS-NDEG,Pre-Nursing
POCT-NDEG,Pre-Occupational Therapy
POLS-BA,Political Science
POLS-BS,Political Science
POLS-DNKN,Political Science
POLS-GMAJ,Political Science
POLS-GMIN,Political Science
POLS-MA,Political Science
POLS-MAJ,Political Science
POLS-MIN,Political Science
POLS-PHD,Political Science
POPT-NDEG,Pre-Optometry
PORT-MIN,Portuguese
PPA-NDEG,Pre-Physician's Assistant
PPHM-NDEG,Pre-Pharmacy
PPSC-NDEG,Pre-Clinical Perfusion Science
PPT-NDEG,Pre-Physical Therapy
PRT-NDEG,Pre-Radiation Science Technology
PSHS-BSED,Political Science and History
PSHS-BSEH,Political Science and History
PSHS-MAJ,Political Science and History
PSW-NDEG,Pre-Social Work
PSYC-BA,Psychology
PSYC-BS,Psychology
PSYC-DNKN,Psychology
PSYC-GMAJ,Psychology
PSYC-GMIN,Psychology
PSYC-MA,Psychology
PSYC-MAJ,Psychology
PSYC-MIN,Psychology
PSYC-PHD,Psychology
PSYE-EDD,Psychological Studies in Education
PSYE-PHD,Psychological Studies in Education
PTHE-ADM,Pre-Theatre
PVET-NDEG,Pre-Veterinary Medicine
QQPM-GMIN,"Quantitative, Qualitative and Psychometric Methods"
RDWR-BSED,Reading and Writing(7-12)
RDWR-BSEH,Reading and Writing(7-12)
RDWR-MAJ,Reading and Writing(7-12)
RECR-BA,Recreation
RECR-BS,Recreation
RECR-MAJ,Recreation
RECR-MIN,Recreation
RELG-MIN,Religious Studies
RFSA-BSEH,Nutritional Science & Dietetics
RFSA-BSHF,Nutritional Science & Dietetics
RFSA-MAJ,Nutritional Science & Dietetics
RLES-B1RE,Rangeland Ecosystems
RLES-BSNR,Rangeland Ecosystems
RLES-MIN,Rangeland Ecosystems
RMGT-BSAG,Range Management
RMGT-BSAS,Range Management
RMGT-MAJ,Range Management
RNGE-BSNR,Range Science
RNGE-MAJ,Range Science
RNGE-MIN,Range Science
RUSS-BA,Russian
RUSS-BS,Russian
RUSS-MAJ,Russian
RUSS-MIN,Russian
SCTH-BA,Speech Communication and Theatre
SCTH-MAJ,Speech Communication and Theatre
SCTH-MIN,Speech Communication and Theatre
SDA-DNKN,Speech and Dramatic Art
SDA-GMAJ,Speech and Dramatic Art
SDA-GMIN,Speech and Dramatic Art
SDA-MA,Speech and Dramatic Art
SDA-PHD,Speech and Dramatic Art
SECD-DNKN,Special Education & Communication Disorders
SECD-EDS,Special Education & Communication Disorders
SECD-NDEG,Special Education & Communication Disorders
SLAV-MIN,Slavic and East European Studies
SLPA-BA,Speech-Language Pathology & Audiology
SLPA-BS,Speech-Language Pathology & Audiology
SLPA-GMAJ,Speech-Language Pathology & Audiology
SLPA-GMIN,Speech-Language Pathology & Audiology
SLPA-MAJ,Speech-Language Pathology & Audiology
SLPA-MS,Speech-Language Pathology & Audiology
SOCI-BA,Sociology
SOCI-BS,Sociology
SOCI-DNKN,Sociology
SOCI-GMAJ,Sociology
SOCI-GMIN,Sociology
SOCI-MA,Sociology
SOCI-MAJ,Sociology
SOCI-MIN,Sociology
SOCI-PHD,Sociology
SOCW-BSSW,Social Work
SOIL-BSAG,Soil Science
SOIL-BSAS,Soil Science
SOIL-BSNR,Soil Science
SOIL-MAJ,Soil Science
SOIL-MIN,Soil Science
SPAN-BA,Spanish
SPAN-BS,Spanish
SPAN-GMIN,Spanish
SPAN-MAJ,Spanish
SPAN-MIN,Spanish
SPCM-BA,Speech Communication
SPCM-BS,Speech Communication
SPCM-MAJ,Speech Communication
SPCM-MIN,Speech Communication
SPED-DNKN,Special Education
SPED-GMAJ,Special Education
SPED-GMIN,Special Education
SPED-MA,Special Education
SPED-MED,Special Education
SPEN-BSED,Speech and English
SPEN-BSEH,Speech and English
SPEN-MAJ,Speech and English
SPFL-BSED,Spanish 7-12 and Spanish K-6
SPFL-BSEH,Spanish 7-12 and Spanish K-6
SPFL-MAJ,Spanish 7-12 and Spanish K-6
SPLP-BSED,Speech-Language Pathologist
SPLP-BSEH,Speech-Language Pathologist
SPLP-MAJ,Speech-Language Pathologist
SPM3-BSED,Elementary Ed & Spcl Ed-Mild/Mod Disabilities K-9
SPM3-BSEH,Elementary Ed & Spcl Ed-Mild/Mod Disabilities K-9
SPM3-MAJ,Elementary Ed & Spcl Ed-Mild/Mod Disabilities K-9
SPM4-BSED,Special Education-Mild/Moderate Disabilities 7-12
SPM4-BSEH,Special Education-Mild/Moderate Disabilities 7-12
SPM4-MAJ,Special Education-Mild/Moderate Disabilities 7-12
SPM5-BSED,Special Education-Mild/Moderate Disabilities K-9
SPM5-BSEH,Special Education-Mild/Moderate Disabilities K-9
SPM5-MAJ,Special Education-Mild/Moderate Disabilities K-9
SPM6-BSEH,Elementary Ed & Mild/Moderate Disabilities K-6
SPM6-MAJ,Elementary Ed & Mild/Moderate Disabilities K-6
SPPA-BA,Speech Pathology and Audiology
SPPA-GMAJ,Speech Pathology and Audiology
SPPA-GMIN,Speech Pathology and Audiology
SPPA-MAJ,Speech Pathology and Audiology
SPPA-MIN,Speech Pathology and Audiology
SPPA-MS,Speech Pathology and Audiology
SPTL-LLM,Space and Telecommunications Law
SRAM-GMAJ,Survey Research and Methodology
SRAM-GMIN,Survey Research and Methodology
SRAM-MS,Survey Research and Methodology
SRAM-PHD,Survey Research and Methodology
SSCI-BSED,Social Science
SSCI-BSEH,Social Science
SSCI-MAJ,Social Science
STAT-GMAJ,Statistics
STAT-GMIN,Statistics
STAT-MS,Statistics
STAT-PHD,Statistics
SURM-GCER,Survey Research and Methodology
SWEL-BA,Social Welfare
SWEL-MAJ,Social Welfare
SWEL-MIN,Social Welfare
SXST-MIN,Sexuality Studies
TCDJ-BSEH,"Textiles, Clothing and Design/Communications"
TCDJ-BSHF,"Textiles, Clothing and Design"
TCDJ-MAJ,"Textiles, Clothing and Design/Communications"
TDDS-BA,Theatre
TDDS-MAJ,Theatre
TDMT-BA,Theatre
TDMT-MAJ,Theatre
TDMT-MIN,Theatre
TEAC-EDS,"Teaching, Learning and Teacher Education"
TEAC-GMAJ,"Teaching, Learning and Teacher Education"
TEAC-GMIN,"Teaching, Learning and Teacher Education"
TEAC-MA,"Teaching, Learning and Teacher Education"
TEAC-MED,"Teaching, Learning and Teacher Education"
TEAC-MST,"Teaching, Learning and Teacher Education"
TED-BSED,Technical Education
TED-BSEH,Technical Education
TED-MAJ,Technical Education
TELE-GMAJ,Telecommunications Engineering
TELE-GMIN,Telecommunications Engineering
TELE-MS,Telecommunications Engineering
TFNM-BFA,Theatre
TFNM-MAJ,Theatre
THDN-GMIN,Theatre Arts & Dance
THDN-MFA,Theatre Arts & Dance
THEA-BA,Theatre Arts
THEA-BFA,Theatre Arts
THEA-GMIN,Theatre Arts
THEA-MAJ,Theatre Arts
THEA-MFA,Theatre Arts
THEA-MIN,Theatre Arts
THEN-BSED,Theatre and English
THEN-BSEH,Theatre and English
THEN-MAJ,Theatre and English
TLMT-B1TL,Turfgrass and Landscape Management
TLMT-MIN,Turfgrass and Landscape Management
TOXI-GMAJ,Toxicology
TOXI-GMIN,Toxicology
TOXI-MS,Toxicology
TOXI-PHD,Toxicology
TPER-BA,Theatre
TPER-MAJ,Theatre
TPER-MIN,Theatre
TPRO-BA,Theatre
TPRO-MAJ,Theatre
TPRO-MIN,Theatre
TRAD-BSED,Trade and Industrial Education
TRAD-BSEH,Trade and Industrial Education
TRAD-MAJ,Trade and Industrial Education
TTDE-BFA,Theatre
TWRT-GCER,Teaching of Writing
TXAD-BSEH,"Textiles, Clothing and Design (Textile & Apparel Design)"
TXAD-BSHF,"Textiles, Clothing and Design"
TXAD-MAJ,"Textiles, Clothing and Design (Textile & Apparel Design)"
TXCD-BSEH,"Textiles, Clothing and Design"
TXCD-BSHF,"Textiles, Clothing and Design"
TXCD-DNKN,"Textiles, Clothing and Design"
TXCD-GMAJ,"Textiles, Clothing and Design"
TXCD-GMIN,"Textiles, Clothing and Design"
TXCD-MA,"Textiles, Clothing and Design"
TXCD-MAJ,"Textiles, Clothing and Design"
TXCD-MIN,"Textiles, Clothing and Design"
TXCD-MS,"Textiles, Clothing and Design"
TXCD-NDEG,"Textiles, Clothing and Design"
TXSC-BSEH,"Textiles, Clothing and Design (Textile Science)"
TXSC-BSHF,"Textiles, Clothing and Design"
TXSC-MAJ,"Textiles, Clothing and Design (Textile Science)"
UNAS-NDEG,Undeclared - Agricultural Studies
UNDL-NDEG,Undeclared - Undergraduate
UNNR-NDEG,Undeclared - Natural Resources
URBS-BA,Urban Studies
URBS-GMIN,Urban Studies
URBS-MAJ,Urban Studies
URBS-MIN,Urban Studies
USTD-BA,University Studies
USTD-BS,University Studies
USTD-MAJ,University Studies
USTD-MIN,University Studies
VAED-GMAJ,Vocational and Adult Education
VAED-GMIN,Vocational and Adult Education
VAED-MA,Vocational and Adult Education
VAED-MED,Vocational and Adult Education
VBMS-B1VS,Veterinary Science
VBMS-BSAS,Veterinary Science
VBMS-MAJ,Veterinary Science
VBMS-MIN,Veterinary Science
VED-DNKN,Vocational Education
VED-EDS,Vocational Education
VED-GMIN,Vocational Education
VED-MED,Vocational Education
VETH-B1VT,Veterinary Technology
VETS-GMAJ,Veterinary Science
VETS-GMIN,Veterinary Science
VETS-MS,Veterinary Science
VETT-B1VT,Veterinary Technologist
VETT-BSAS,Veterinary Technologist
VMED-DVM,Veterinary Medicine
VOCS-MAJ,Vocational Special Needs
VSTG-NDEG,Visiting
WATR-B1WS,Water Science
WATR-BSNR,Water Science
WATR-MAJ,Water Science
WATR-MIN,Water Science
WEUR-BA,Western European Studies
WEUR-BS,Western European Studies
WEUR-MAJ,Western European Studies
WEUR-MIN,Western European Studies
WGST-BA,Women's & Gender Studies
WGST-BS,Women's & Gender Studies
WGST-GMIN,Women's & Gender Studies
WGST-MAJ,Women's & Gender Studies
WGST-MIN,Women's & Gender Studies
WMNS-BA,Women's Studies
WMNS-BS,Women's Studies
WMNS-GMIN,Women's Studies
WMNS-MAJ,Women's Studies
WMNS-MIN,Women's Studies
WRPM-GMIN,Water Resources Planning and Management
WRPM-MIN,Water Resources Planning and Management
XADOM-BAED,Administrative Office Management
XADOM-BSED,Administrative Office Management
XADOM-MAJ,Administrative Office Management
XADVT-MAJ,Advertising
XAHCR-BA,Art History and Criticism
XAHCR-BS,Art History and Criticism
XAHCR-MAJ,Art History and Criticism
XAHCR-MIN,Art History and Criticism
XANTH-BAED,Anthropology
XANTH-BSED,Anthropology
XANTH-MAJ,Anthropology
XARCH-MARC,Architecture
XARM-BAED,Administrative Resource Management
XARM-BSED,Administrative Resource Management
XARM-MAJ,Administrative Resource Management
XART-BA,Art
XART-BFA,Art
XART-MAJ,Art
XART-MIN,Art
XART2-BAED,Art K-12
XART2-BFAE,Art K-12
XART2-BSED,Art K-12
XART2-MAJ,Art K-12
XATHT-BAED,Athletic Training
XATHT-BSED,Athletic Training
